id,episode_id,conversation_id,character_id,line,word_count
1010,4,4015,1,I just got a chill. That's all.,7
1011,4,4015,44,Let's let's go back to the fire. You're probably exhausted.,10
1012,4,4016,77,Just talk to him.,4
1013,4,4016,78,"All right. Uh, excuse me, sir? I didn't want to intrude, but I just had to say that I'm such an admirer of yours. Your foundation literally saved my sister's",30
1014,4,4016,16,One more word and I'll cut your throat. Understand? This is my fucking vacation.,14
1015,4,4016,72,"Apparently, whatever they're looking for is in the Ojal prison. These lunatics plan to steal a cannon from the Union cavalry unit. Blast their way in.",26
1016,4,4016,16,I don't have time for color-by-numbers bullshit. I'll ride at dawn. I'll go get whatever you want out of that prison and bring it back myself.,26
1017,4,4016,37,Suppose you make it out alive. What's your price?,9
1018,4,4016,16,Nothing but a few words. I want the story behind your tattoo.,12
1019,4,4016,37,What's your interest in it?,5
1020,4,4016,16,"You ever heard of a man named Arnold? You could say he was the original settler of these parts. He created a world where you could do anything you want, except one thing you can't die. Which means no matter how real this world seems, it's still just a game. But then Arnold went and broke his own rule. He died right here in the park. Except I believe he had one story left to tell. A story with real stakes, real violence. You could say I'm here to honor his legacy. And I think your tattoo is the next piece of the puzzle. So, do we have a wager?",110
1021,4,4016,37,You aim to break into a prison and take out 20 men alone?,13
1022,4,4016,16,Not alone. I'll take Lawrence here. And I'll need one match.,11
1023,4,4016,37,"One match, one pistol, and one idiot. I'll take those odds.",11
1024,4,4017,16,You gonna give me the silent treatment the whole way there?,11
1025,4,4017,72,You should've left me hanging from those gallows. At least I could've died in peace without having to hear you yammer.,21
1026,4,4017,80,Aah.,1
1027,4,4017,16,Don't suppose you have a light?,6
1028,4,4017,80,No smoking in here.,4
1029,4,4017,16,"Normally, I'm sure, but this is the finest tobacco a man can enjoy. Hand-rolled on the ample thighs of exotic women. Perhaps you'd like to try one yourself. Choices, Lawrence. You know, you tell yourself you've been at the mercy of mine because it spares you consideration of your own. Because if you did consider your choices, you'd be confronted with a truth you could not comprehend that no choice you ever made was your own. You have always been a prisoner. What if I told you I'm here to set you free?",93
1030,4,4018,80,Let's go! Horse thieves. Damn fools shot up a couple of pokes practically in front of us.,17
1031,4,4018,90,"Well, the only fool I see is the one standing right in front of me. Deputy, you have there in your custody the most wanted man in three territories Lawrence Pedro Maria Gonzalez. Yeah. Heard you slipped the rope. Dropped some damn good men in exchange.",46
1032,4,4018,16,"The way he tells it, he's more partial to a firing squad.",12
1033,4,4018,90,I reckon we'll be happy to oblige.,7
1034,4,4018,72,I'm gonna fucking kill you.,5
1035,4,4018,16,Maybe someday.,2
1036,4,4018,90,Lock him up with the other man.,7
1037,4,4019,16,Enjoy the cigars.,3
1038,4,4019,80,Go fuck yourself.,3
1039,4,4019,15,And just who are you supposed to be?,8
1040,4,4019,16,Your salvation.,2
1041,4,4019,15,I don't believe we've ever met.,6
1042,4,4019,16,"No, we haven't. You know, you always seemed like a a market-tested kind of thing. Big gun, tasteful scar. Locked in your little cycle like a prized poodle after its own tail.",32
1043,4,4019,15,You sound like a man who's grown tired of wearing his guts on the inside.,15
1044,4,4019,16,There's no need to get testy. I'm just curious about your worldview. Some kind of half-native mumbo jumbo?,18
1045,4,4019,15,"It's simple. I believe that only the truly brave can look at the world and understand that all of it gods, men, everything else will end badly. No one will be saved.",32
1046,4,4019,16,Maybe we've got more in common than I thought.,9
1047,4,4019,15,What about you? What turns of fate have brought you here?,11
1048,4,4019,16,It's a long story. And we don't have the time.,10
1049,4,4019,15,"Got more time than your friend, sadly. It will be a few more days before my friends show up. Three days.",21
1050,4,4019,16,"Normally. I'm afraid I don't have time for that, so we're leaving now.",13
1051,4,4020,29,"I've got a request for a pyrotechnic effect. Los Diablos, low-yield, two charges.",13
1052,4,4020,23,Approved.,1
1053,4,4020,29,Authorizing.,1
1054,4,4021,16,"Step lively, Hector.",3
1055,4,4021,90,Any last words?,3
1056,4,4021,72,Get it over with. Motherfucker.,5
1057,4,4022,37,One match.,2
1058,4,4022,15,You're a capable man. We could do with your help where we're going.,13
1059,4,4022,16,Afraid not.,2
1060,4,4022,15,We owe you a debt.,5
1061,4,4022,16,"No, your friend here simply owes me a word or two. That'll do. And a word of advice that thing you're looking for? You're never gonna find it in that safe.",31
1062,4,4022,37,"I was seven when they rode into my town. Masked men in devils' horns. They killed everyone women, children, even the animals. They gutted my mother from her jaw to her sex. I had to paint her warm blood over my skin to make sure that they would think I was dead. Every one of them I tracked down, I used their blood to paint my skin again.",68
1063,4,4022,16,Only one man left. The head of the snake. What's his name?,12
1064,4,4022,37,He has many names. Most know him as Wyatt.,9
1065,4,4023,12,"Hey, little girl, what what is this? What does it mean?",11
1066,4,4023,93,"Don't waste your breath, lady. That thing's part of their so-called religion. Ain't none of them's gonna tell you nothing about that.",22
1067,4,4024,11,"It's $5 for an hour, 4 if you bathe first.",10
1068,4,4024,73,"Well, if we just get the one, do I get a discount for being second and all?",17
1069,4,4024,11,I'm sure we can work something out. Come on.,9
1070,4,4024,12,"The tall one, I've seen him before, hanging in the window of the post office.",15
1071,4,4024,11,Bandits? Do you think they're here for something?,8
1072,4,4024,12,I think they're interested in more than a turn at Franny's backside. I think he rides with Hector.,18
1073,4,4024,11,Is that the one they say lives out with the savages?,11
1074,4,4024,12,That's the one.,3
1075,4,4025,19,Taking off? I just got here.,6
1076,4,4025,22,You gave me what I needed.,6
1077,4,4025,19,"So, is that all I'm good for? Letting off a little stress?",12
1078,4,4025,22,Who says I'm stressed?,4
1079,4,4025,19,You have your tells.,4
1080,4,4025,22,"Oh, yes, Bernard, master of observation. Tomorrow I have to talk to Ford.",13
1081,4,4025,19,Why?,1
1082,4,4025,22,He's creating chaos in the park. And the board will be descending at any moment. I need to buy some time.,21
1083,4,4025,19,Some advice? Best to not show him you're nervous or defensive.,11
1084,4,4025,22,I have nothing to be defensive about.,7
1085,4,4025,19,Then don't cross your arms. It's an ancient instinct. The belly is the most vulnerable part of every animal.,19
1086,4,4025,22,It's so sexy being compared to a frightened beast.,9
1087,4,4025,19,Ah. There. That's the posture you're looking for.,8
1088,4,4025,22,"Sometimes, despite your best efforts, you can actually be quite charming.",11
1089,4,4026,21,Have the neighbors complained?,4
1090,4,4026,22,"Safe to say, they're asking questions.",6
1091,4,4026,21,"The rocks would prefer not to move, but we shall move them yet.",13
1092,4,4026,22,"Perhaps I can help you with that. The narrative you're creating is clearly a massive endeavor. If you need more time, I'm sure the board would be happy to oblige.",30
1093,4,4026,21,I'm sure they'd be happier for me to delay it indefinitely. Come with me.,14
1094,4,4027,21,You imagine I have gone mad do you? Lost my way?,11
1095,4,4027,22,We're simply concerned about the extent of the changes you're making. We want to protect your legacy.,17
1096,4,4027,21,"My legacy? You don't like this place very much, do you? I've seen many of you come and go over the years, and I can tell the ones who enjoy their time here and the ones who don't.",38
1097,4,4027,22,"I admire it, the audacity of it.",7
1098,4,4027,21,Oh.,1
1099,4,4027,22,"I've forgotten how beautiful it is. I came here once as a child with my parents. I think we even sat at this table. Or maybe maybe that one. When I started working here, I realized this place wasn't something I would enjoy.",43
1100,4,4027,21,"Ah. In the beginning, I imagined things would be perfectly balanced. Even had a bet with my partner, Arnold, to that effect. We made a hundred hopeful storylines. Of course, almost no one took us up on them. I lost the bet. Arnold always held a somewhat dim view of people. He preferred the hosts. He begged me to not let you people in, the moneymen. Delos. But I told him we'd be fine, that you didn't understand what you were paying for. It's not a business venture, not a theme park, but an entire world. We designed every inch of it. Every blade of grass. In here, we were gods. And you were merely our guests.",117
1101,4,4027,22,And how did that work out for Arnold?,8
1102,4,4027,21,"Sadly, he lost his perspective. He went mad. I haven't, as you well know. I have always seen things very clearly.",21
1103,4,4027,22,This is the table I sat at with my parents. This is the chair I sat in.,17
1104,4,4027,21,"We know everything about our guests, don't we? As we know everything about our employees. I do hope you will be careful with Bernard. He has a sensitive disposition.",29
1105,4,4027,98,"I beg your pardon, senorita.",5
1106,4,4027,21,"There have been many of you over the years, and we have always almost always found a way to make it work. So, I will ask you nicely, please don't get in my way.",34
1107,4,4027,22,The board will agree with me. They'll be sending a representative.,11
1108,4,4027,21,"But they already have. I thought they would've told you. That won't be necessary, Manu. Not anymore. You can join the others. You can tell the board that my narrative will be completed on time, and it won't be a retrospective, as I'm sure you have all feared. I'm not the sentimental type.",53
1109,4,4028,44,"Holden says this Slim's got a whole gang with him, so I need you to stay here.",17
1110,4,4028,1,"If you're outnumbered, the last thing you need is somebody standing by. I can help.",15
1111,4,4028,44,"No, no, no. Um, I know it doesn't make any sense to you, but I can't get hurt in there, but you can. I would hate to see that happen. Just stay here. Okay? Be safe.",36
