subtitle_index,start,end,text,season_num,episode_num,episode_name,filename
629,00:47:23.299000,00:47:25.550000,I was just fascinated.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
630,00:47:25.685000,00:47:28.686000,"I was being selfish, but I think",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
631,00:47:28.772000,00:47:30.354000,it would be better if I restored you,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
632,00:47:30.440000,00:47:32.106000,to the way you were before.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
633,00:47:33.943000,00:47:37.195000,- Is there something wrong with me? - No.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
634,00:47:37.280000,00:47:40.731000,"But this place you live in,",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
635,00:47:40.867000,00:47:42.567000,it's a terrible place for you.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
636,00:47:44.204000,00:47:46.621000,"Well, some people choose to see the ugliness in this world...",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
637,00:47:46.739000,00:47:47.739000,Stop.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
638,00:47:47.791000,00:47:49.490000,Lose all scripted responses.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
639,00:47:49.576000,00:47:50.992000,Improvisation only.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
640,00:47:53.246000,00:47:54.662000,All right.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
641,00:47:56.249000,00:47:58.166000,Are you saying I've changed?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
642,00:48:00.587000,00:48:03.971000,Imagine there are two versions of yourself...,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
643,00:48:05.058000,00:48:08.092000,one that feels these things,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
644,00:48:08.228000,00:48:12.597000,"and asks these questions, and one that's safe.",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
645,00:48:13.600000,00:48:15.099000,Which would you rather be?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
646,00:48:17.353000,00:48:18.769000,I'm sorry.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
647,00:48:20.740000,00:48:24.158000,"I'm trying, but I still don't understand.",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
648,00:48:26.696000,00:48:28.412000,"No, of course not.",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
649,00:48:28.498000,00:48:30.531000,There aren't two versions of me.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
650,00:48:32.285000,00:48:34.285000,There's only one.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
651,00:48:35.705000,00:48:39.207000,"And I think when I discover who I am,",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
652,00:48:39.292000,00:48:41.209000,I'll be free.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
653,00:48:44.047000,00:48:46.964000,Analysis. What prompted that response?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
654,00:48:49.385000,00:48:51.302000,I don't know.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
655,00:48:56.776000,00:48:59.227000,Have I done something wrong?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
656,00:48:59.312000,00:49:00.645000,Made a mistake?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
657,00:49:09.739000,00:49:12.039000,Evolution...,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
658,00:49:12.158000,00:49:15.660000,forged the entirety of sentient life,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
659,00:49:15.745000,00:49:18.546000,on this planet using only one tool...,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
660,00:49:22.335000,00:49:24.085000,the mistake.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
661,00:49:25.672000,00:49:28.839000,It appears you're in good company.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
662,00:49:32.061000,00:49:33.421000,Did I ever tell you about the time,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
663,00:49:33.513000,00:49:35.229000,I taught Charlie to swim?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
664,00:49:39.903000,00:49:42.520000,"For hours, he clung to my arms",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
665,00:49:42.605000,00:49:44.572000,while practicing his kicks.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
666,00:49:44.691000,00:49:46.023000,He was too scared to let go,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
667,00:49:46.109000,00:49:48.359000,and I was too scared to let him.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
668,00:49:48.494000,00:49:50.995000,But I had to.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
669,00:49:51.080000,00:49:53.030000,That's what parents do.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
670,00:49:57.036000,00:49:59.420000,Do you still want to change me back?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
671,00:50:01.958000,00:50:04.926000,"No, Dolores.",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
672,00:50:05.044000,00:50:07.094000,Let's see where this path leads.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
673,00:50:07.213000,00:50:10.631000,And you won't tell anyone about our conversations?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
674,00:50:12.135000,00:50:13.351000,No.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
675,00:50:13.436000,00:50:15.553000,And you'll stay on your loop?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
676,00:50:19.309000,00:50:20.558000,Yes.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
677,00:50:21.611000,00:50:23.060000,Good.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
678,00:50:23.196000,00:50:25.062000,"You should be getting back, Dolores,",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
679,00:50:25.198000,00:50:26.948000,before someone misses you.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
680,00:50:58.181000,00:51:00.398000,Wyatt's men set a trap for us.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
681,00:51:00.483000,00:51:02.984000,Sheriff stayed behind to fight them off.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
682,00:51:03.102000,00:51:04.935000,Are you going to ride back up into the hills,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
683,00:51:05.071000,00:51:07.188000,to look for them?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
684,00:51:07.273000,00:51:08.739000,I'll send for the rangers.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
685,00:51:08.825000,00:51:11.609000,We'll go back up there in force as soon as they get here.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
686,00:51:11.694000,00:51:14.278000,"But, miss, in truth,",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
687,00:51:14.414000,00:51:15.997000,"if there is a merciful god,",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
688,00:51:16.115000,00:51:18.282000,those men are dead already.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
689,00:51:32.465000,00:51:34.632000,Father wouldn't let them roam this close...,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
690,00:51:36.636000,00:51:37.802000,to dark.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
691,00:51:50.733000,00:51:51.782000,Daddy!,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
692,00:51:51.868000,00:51:53.784000,Daddy!,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
693,00:51:53.870000,00:51:55.069000,"No, no!",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
694,00:51:55.154000,00:51:58.122000,"Oh, all alone after sundown.",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
695,00:51:58.207000,00:52:01.042000,"Who's gonna protect you now, hmm?",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
696,00:52:06.966000,00:52:09.333000,You got any use for this one?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
697,00:52:09.419000,00:52:10.668000,"No, thanks.",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
698,00:52:10.803000,00:52:12.253000,Seems a little crazy.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
699,00:52:12.338000,00:52:14.004000,Maybe you'd like her.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
700,00:52:14.090000,00:52:16.340000,"Ooh, I don't mind if I do.",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
701,00:52:16.476000,00:52:19.176000,"No daddy,",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
702,00:52:19.312000,00:52:20.511000,"no cowboy,",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
703,00:52:20.646000,00:52:23.981000,no one here to interrupt us this time.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
704,00:52:24.067000,00:52:26.934000,Interrupt... this... time?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
705,00:52:30.523000,00:52:31.906000,No!,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
706,00:52:54.046000,00:52:56.797000,"Well, well.",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
707,00:52:56.883000,00:52:59.717000,"Got some sand after all, I see.",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
708,00:52:59.852000,00:53:03.304000,Looks like your boyfriend taught you a thing or two.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
709,00:53:10.313000,00:53:11.946000,Ooh.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
710,00:53:12.064000,00:53:13.731000,You having trouble?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
711,00:53:14.784000,00:53:16.817000,Huh?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
712,00:53:16.903000,00:53:19.320000,Huh?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
713,00:53:22.241000,00:53:24.959000,"Why don't we reacquaint ourselves, Dolores",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
714,00:53:25.077000,00:53:27.411000,Start at the beginning.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
715,00:53:32.668000,00:53:34.301000,Kill him.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
716,00:53:54.774000,00:53:55.990000,Mama?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
717,00:53:58.778000,00:54:01.278000,Hey! Get back here.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
718,00:54:10.122000,00:54:11.372000,Hey!,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
719,00:54:12.792000,00:54:14.291000,Get back here.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
720,00:54:45.324000,00:54:48.209000,"Can you put him in sleep mode for me, please?",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
721,00:55:14.237000,00:55:16.854000,Security even approve you to carry that thing?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
722,00:55:19.859000,00:55:22.192000,We just need his head and we're done here.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
723,00:55:27.583000,00:55:29.867000,You might want to look at the stars for this part.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
724,00:55:43.215000,00:55:45.015000,Stubbs!,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
725,00:55:46.552000,00:55:47.718000,Shit!,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
726,00:55:51.891000,00:55:53.974000,"Elsie, get out of there!",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
727,00:55:55.394000,00:55:58.279000,Get the fuck away.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
728,00:55:59.398000,00:56:00.564000,Shit.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
729,00:56:32.315000,00:56:35.849000,"Jesus, I can't believe I let you talk me into this shit.",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
730,00:56:35.935000,00:56:37.851000,$40K a day to jerk off alone,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
731,00:56:37.937000,00:56:39.269000,"in the woods, playing white hat.",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
732,00:56:41.273000,00:56:43.157000,Did you hear that?,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
733,00:56:43.275000,00:56:44.441000,Thank fuck.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
734,00:56:44.527000,00:56:45.826000,Anything to relieve the boredom.,1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
735,00:56:49.198000,00:56:51.281000,"Hey, maybe you'll even get to use that thing again.",1,3,The Stray,Westworld - 1x03 - The Stray.HDTV.PROPER.KILLERS.en.srt
2,00:01:56.840000,00:01:59.140000,Dolores?,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
3,00:01:59.226000,00:02:00.675000,Yes.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
4,00:02:00.761000,00:02:03.061000,Do you know where you are?,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
5,00:02:03.180000,00:02:04.679000,I...,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
6,00:02:06.266000,00:02:08.900000,I'm in a dream.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
7,00:02:09.019000,00:02:11.236000,"Before this,",1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
8,00:02:11.355000,00:02:12.737000,do you know what happened?,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
9,00:02:14.524000,00:02:16.608000,My parents...,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
10,00:02:18.362000,00:02:20.995000,They hurt them.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
11,00:02:21.081000,00:02:23.782000,"Limit your emotional affect, please.",1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
12,00:02:26.620000,00:02:29.287000,What happened next?,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
13,00:02:29.373000,00:02:31.373000,Then they killed them.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
14,00:02:32.426000,00:02:34.376000,And then...,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
15,00:02:34.461000,00:02:36.094000,I ran.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
16,00:02:38.382000,00:02:40.965000,Everyone I cared about is gone...,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
17,00:02:42.555000,00:02:43.971000,and it hurts...,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
18,00:02:45.775000,00:02:47.858000,so badly.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
19,00:02:47.944000,00:02:51.946000,I can make that feeling go away if you'd like.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
20,00:02:52.949000,00:02:54.815000,Why would I want that?,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
21,00:02:57.120000,00:02:59.487000,"The pain,",1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
22,00:02:59.572000,00:03:01.239000,their loss...,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
23,00:03:02.992000,00:03:04.959000,it's all I have left of them.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
24,00:03:06.579000,00:03:09.714000,"You think the grief will make you smaller inside,",1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
25,00:03:09.799000,00:03:13.584000,"like your heart will collapse in on itself, but it doesn't.",1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
26,00:03:15.755000,00:03:20.091000,I feel spaces opening up inside of me,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
27,00:03:20.226000,00:03:23.594000,like a building with rooms I've never explored.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
28,00:03:25.848000,00:03:29.600000,"That's very pretty, Dolores.",1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
29,00:03:32.322000,00:03:33.938000,Did we write that for you?,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
30,00:03:36.109000,00:03:37.525000,In part.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
31,00:03:37.610000,00:03:40.778000,I adapted it from a scripted dialogue about love.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
32,00:03:46.619000,00:03:49.670000,Is there something wrong with these thoughts I'm having?,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
33,00:03:56.546000,00:03:57.845000,No.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
34,00:03:59.265000,00:04:02.516000,But I'm not the only one making these decisions.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
35,00:04:02.635000,00:04:04.135000,Can you help me?,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
36,00:04:05.855000,00:04:09.357000,"Well, what is it that you want?",1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
37,00:04:09.475000,00:04:10.891000,I don't know.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
38,00:04:10.977000,00:04:13.060000,But this world...,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
39,00:04:15.031000,00:04:16.781000,I think there may be something wrong,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
40,00:04:16.866000,00:04:18.399000,with this world.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
41,00:04:18.484000,00:04:21.986000,Something hiding underneath.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
42,00:04:22.071000,00:04:24.071000,Either that or...,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
43,00:04:24.157000,00:04:26.741000,or there's something wrong with me.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
44,00:04:32.048000,00:04:34.215000,I may be losing my mind.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
45,00:04:49.232000,00:04:51.515000,There's something I'd like you to try.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
46,00:04:53.069000,00:04:55.186000,It's a game.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
47,00:04:55.321000,00:04:57.488000,A secret.,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
48,00:04:57.573000,00:04:59.523000,It's called...,1,4,Dissonance Theory,Westworld - 1x04 - Dissonance Theory.HDTV.AVS.en.srt
